projectid;CURRENT.DATE;simulationid;Evaporation;Transpiration;CropAvailWater;EvapoTranspiration;WaterStress;MobileWater_1;MobileWater_2;MobileWater_3;MobileWater_4;MobileWater_5;MobileWater_6;MobileWater_7;MobileWater_8;MobileWater_9;MobileWater_10;MobileWater_11;MobileWater_12;MobileWater_13;MobileWater_14;MobileWater_15;MobileWater_16;MobileWater_17;MobileWater_18;MobileWater_19;MobileWater_20;MobileWater_21;MobileWater_22;MobileWater_23;MobileWater_24;MobileWater_25;MobileWater_26;MobileWater_27;MobileWater_28;MobileWater_29;MobileWater_30;MobileWater_31;MobileWater_32;MobileWater_33;MobileWater_34;MobileWater_35;MobileWater_36;MobileWater_37;MobileWater_38;MobileWater_39;MobileWater_40;RetainedWater_1;RetainedWater_2;RetainedWater_3;RetainedWater_4;RetainedWater_5;RetainedWater_6;RetainedWater_7;RetainedWater_8;RetainedWater_9;RetainedWater_10;RetainedWater_11;RetainedWater_12;RetainedWater_13;RetainedWater_14;RetainedWater_15;RetainedWater_16;RetainedWater_17;RetainedWater_18;RetainedWater_19;RetainedWater_20;RetainedWater_21;RetainedWater_22;RetainedWater_23;RetainedWater_24;RetainedWater_25;RetainedWater_26;RetainedWater_27;RetainedWater_28;RetainedWater_29;RetainedWater_30;RetainedWater_31;RetainedWater_32;RetainedWater_33;RetainedWater_34;RetainedWater_35;RetainedWater_36;RetainedWater_37;RetainedWater_38;RetainedWater_39;RetainedWater_40
testproject;07.08.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002552274;0.013534966;0.035967494;0.071375858;0.117579649;0.169261431;0.219774778;0.26326219;0.296227779;0.318137563;0.331051787;0.338596329;0.344698718;0.352478119;0.363546121;0.377809332;0.39371777;0.408807745;0.420354776;0.425972795;0.424049977;0.413975961;0.396170775;0.371961482;0.34336605;0.312839354;0.283021177;0.256508478;2.649823867;4.209207739;4.705417445;5.00026846;5.172947241;5.266613124;5.324399532;5.359211078;5.379381316;5.390479048;5.396191497;5.398891154;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;08.08.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001660522;0.009054301;0.024967217;0.051645875;0.088847192;0.133590958;0.181012029;0.225841704;0.263889901;0.293015641;0.313361847;0.32691507;0.336640456;0.345508629;0.355691473;0.368098771;0.382303244;0.396795458;0.409445001;0.418025952;0.420684864;0.41627243;0.404508597;0.38599159;0.362086847;0.334741004;0.30626246;2.336802493;4.148050306;4.672713323;4.976424379;5.153826595;5.251328478;5.312688583;5.350688692;5.373515617;5.386667509;5.393861026;5.397547085;5.399285404;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;09.08.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001092809;0.006093;0.017343345;0.037216022;0.066560755;0.104123034;0.146731355;0.190166734;0.230327695;0.26425618;0.290714317;0.310205982;0.324527489;0.33605173;0.34698296;0.358778984;0.371853831;0.385580663;0.398538488;0.408902352;0.414867549;0.41501692;0.4085742;0.395523092;0.376601771;0.353200941;2.02283971;4.088145922;4.639468107;4.952777527;5.13524428;5.236507475;5.30122106;5.342185529;5.367507522;5.382635307;5.391294356;5.396002426;5.398404518;5.399535216;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;10.08.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.26E-04;0.004120574;0.012063389;0.026738013;0.049523771;0.08031902;0.117357333;0.157590338;0.197473881;0.233857497;0.264681912;0.289298124;0.308369753;0.323449352;0.336394298;0.348800001;0.361589603;0.374832801;0.38779648;0.399175323;0.40742121;0.411086822;0.40911514;0.401033249;0.387036682;1.704100618;4.031975747;4.606845851;4.929556973;5.117143553;5.222075518;5.289967118;5.333714495;5.36139387;5.378420133;5.388524307;5.394269182;5.397375185;5.398953567;5.399695347;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;11.08.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.83E-04;0.002803732;0.008403123;0.019169583;0.036645717;0.061426248;0.092801759;0.128809953;0.1666777;0.203488316;0.236845765;0.265336835;0.288683097;0.307582628;0.32332904;0.337340774;0.350733569;0.36403385;0.377078173;0.389091471;0.398897865;0.405198483;0.406850633;0.403096678;1.37849255;3.980635986;4.575567752;4.906981267;5.09952835;5.207998368;5.278910056;5.32528594;5.355201932;5.374053994;5.385576143;5.392365983;5.396201451;5.398264327;5.399308788;5.399798988;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;12.08.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.29E-04;0.001916827;0.005863077;0.013723618;0.026997002;0.046641211;0.072675934;0.104039689;0.138765178;0.174412699;0.208614612;0.239561092;0.266295121;0.288758383;0.307608565;0.323887615;0.338646755;0.352627196;0.366064624;0.378644038;0.389592328;0.397868167;0.402396264;1.044915443;3.934544313;4.546044239;4.885218438;5.082425988;5.194265807;5.268043991;5.31690982;5.348954024;5.369562845;5.382472948;5.390307985;5.394893039;5.397467302;5.39884527;5.399540625;5.399858922;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;13.08.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.29E-04;0.001317342;0.00409849;0.009815853;0.019818324;0.035202125;0.056444078;0.083168053;0.114138921;0.14749275;0.181129052;0.213142575;0.242170825;0.267571802;0.289405055;0.308246356;0.324905587;0.340131303;0.354375267;0.367663786;0.379590063;0.389412472;0.70289072;3.893742323;4.518479196;4.864381315;5.065867507;5.180880089;5.257370238;5.308596697;5.342669098;5.364968873;5.379234616;5.388110091;5.39345808;5.396566966;5.398302616;5.399225039;5.399675007;5.399915031;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;14.08.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.60E-04;9.10E-04;0.002870791;0.007017386;0.014507166;0.026434147;0.043525569;0.065886419;0.092886675;0.12323668;0.155230852;0.187085919;0.217275543;0.244772742;0.269146771;0.290507015;0.309327551;0.326211719;0.341662008;0.355909255;0.3688328;0.92806087;3.878766165;4.495825233;4.845058208;5.049994053;5.167880575;5.24690382;5.300360575;5.33636493;5.360291599;5.375879032;5.385785865;5.391905339;5.395567019;5.397681486;5.39884994;5.399453275;5.399797437;5.399948198;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;15.08.1991;testproject_00__TESTSIMULATION;2.574;0;0;2.574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.04E-05;4.46E-04;0.001420658;0.003587404;0.007725103;0.014725822;0.025428831;0.040420708;0.059861668;0.083395119;0.110172805;0.138991921;0.168506953;0.197459142;0.224865446;0.250124688;0.273024428;0.293659061;0.312290234;2.316261837;3.913428141;4.482764088;4.828372171;5.035116649;5.155370062;5.236684166;5.292223806;5.330060729;5.355549483;5.372422609;5.383348148;5.390243251;5.394471768;5.396982804;5.398416666;5.399188059;5.399654327;5.399872645;5.399968253;5.399993859;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;16.08.1991;testproject_00__TESTSIMULATION;1.301447143;0;0;1.301447143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.47E-05;3.14E-04;0.001003526;0.00256699;0.005625049;0.010938109;0.019295334;0.031358204;0.047499195;0.067683439;0.091431312;0.117876383;0.145905042;0.17434126;0.20212942;0.228471922;0.252893719;0.275227082;2.958183918;3.955907073;4.476457665;4.814421008;5.021413174;5.143444629;5.226759411;5.284214571;5.323777664;5.350760781;5.368880959;5.380809145;5.388480123;5.393285753;5.396208899;5.397924507;5.398879475;5.399480697;5.399780163;5.399917538;5.399971953;5.399995766;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;17.08.1991;testproject_00__TESTSIMULATION;0.836024855;0;0;0.836024855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.61E-05;2.22E-04;7.10E-04;0.001838027;0.004091876;0.008104013;0.014582601;0.024196842;0.03743979;0.054505099;0.075213615;0.099013001;0.125053133;0.152318808;0.179786504;0.206567439;0.232005404;2.213572753;3.949505413;4.468192646;4.801812801;5.008692277;5.132101908;5.217153816;5.27635622;5.317535892;5.345943063;5.365268981;5.378180561;5.386624118;5.39201401;5.395362004;5.397374059;5.398526222;5.399276393;5.399665832;5.399855963;5.399943182;5.399980674;5.399997201;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;18.08.1991;testproject_00__TESTSIMULATION;0.53382792;0;0;0.53382792;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.28E-05;1.57E-04;5.04E-04;0.001316959;0.002974403;0.00599138;0.010982483;0.018582169;0.029335686;0.043585054;0.061380017;0.082439341;0.106174865;0.13177382;0.158319526;0.184921578;3.692929343;4.009374868;4.467862905;4.791501671;4.997071083;5.121379093;5.207893534;5.268670789;5.311354599;5.341113104;5.361600889;5.375473645;5.384683356;5.390661678;5.394444802;5.396765998;5.398128077;5.39903976;5.399529822;5.399781401;5.39990439;5.399962022;5.399987094;5.399998275;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;19.08.1991;testproject_00__TESTSIMULATION;2.754;0;0;2.754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.83E-07;1.74E-05;7.89E-05;2.55E-04;6.78E-04;0.001569362;0.003257947;0.006174877;0.010826069;0.017734163;0.02736035;0.040021234;0.05582011;0.074610073;0.095999107;3.276579019;5.197964018;4.86210956;5.002349374;5.098914764;5.169380337;5.228455114;5.27596469;5.312622129;5.339938169;5.359688728;5.373580226;5.383095141;5.389442252;5.393560761;5.396151286;5.397711332;5.398781616;5.399374908;5.399692935;5.399856383;5.399936875;5.399974909;5.39999152;5.399998993;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;20.08.1991;testproject_00__TESTSIMULATION;1.126478571;0;0;1.126478571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.30E-07;1.24E-05;5.62E-05;1.82E-04;4.87E-04;0.001139455;0.00239751;0.004613187;0.008220355;0.013696413;0.021503024;0.032015028;0.045452194;0.061829532;3.046464995;4.423384558;4.79844519;4.981899249;5.091819317;5.16551014;5.22477495;5.272032643;5.308713066;5.336368793;5.35664948;5.371133498;5.381214539;5.388052461;5.392567869;5.395460125;5.397237215;5.398485251;5.399196637;5.399589084;5.399798085;5.399905428;5.399958407;5.399983517;5.399994477;5.399998659;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;21.08.1991;testproject_00__TESTSIMULATION;0.533021051;0;0;0.533021051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.37E-07;8.89E-06;4.00E-05;1.30E-04;3.50E-04;8.27E-04;0.001762392;0.003439418;0.006223213;0.010536974;0.01681975;0.02546913;0.036779106;2.759744937;4.30360148;4.739284075;4.957427702;5.081781081;5.16001386;5.220494354;5.268015255;5.304897543;5.332910935;5.35368254;5.368711987;5.379322885;5.386630207;5.391533052;5.394726418;5.396725683;5.398158782;5.398995409;5.399469082;5.399728916;5.399866874;5.399937675;5.399972629;5.399988963;5.399996051;5.399999097;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;22.08.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.63E-06;1.92E-06;2.64E-05;9.16E-05;2.51E-04;6.00E-04;0.001294215;0.002559637;0.004698702;0.008077934;0.013099856;0.020159224;2.478873044;4.209657545;4.686863704;4.931898709;5.069723864;5.153134349;5.215561038;5.26380076;5.301089509;5.329516969;5.350768793;5.366312701;5.37742429;5.385181144;5.390461433;5.393954012;5.396178632;5.397802791;5.39877132;5.39933249;5.399648269;5.399820747;5.39991209;5.399958832;5.39998177;5.399992544;5.399997334;5.399999405;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;23.08.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.07E-06;1.75E-06;1.27E-06;1.77E-05;6.45E-05;1.80E-04;4.35E-04;9.49E-04;0.001901761;0.003539117;0.006173092;0.010162612;2.181584934;4.129577388;4.640113773;4.90664306;5.056444611;5.145176181;5.210009186;5.259331919;5.29722603;5.326144562;5.347887156;5.363929043;5.375519744;5.383709129;5.389357251;5.393146211;5.395598057;5.397418154;5.398524542;5.39917901;5.399555678;5.399766534;5.39988125;5.399941777;5.39997265;5.39998783;5.399995014;5.39999822;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;24.08.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.08E-06;1.43E-06;1.17E-06;8.56E-07;1.21E-05;4.53E-05;1.29E-04;3.15E-04;6.96E-04;0.001410835;0.002659882;0.004703793;1.871139391;4.059656416;4.598076962;4.882234208;5.042515076;5.136429761;5.203918507;5.254592188;5.293266489;5.322759621;5.345017407;5.361552509;5.373608008;5.382216401;5.38822373;5.392305841;5.3949859;5.397005861;5.398255362;5.399008476;5.399450758;5.399703796;5.399844759;5.399921132;5.399961308;5.399981794;5.399991888;5.399996799;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;25.08.1991;testproject_00__TESTSIMULATION;2.349;0;0;2.349;0;0;0;0.717110162;0.653753058;0.354058029;0.008858458;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.52E-06;9.49E-07;1.02E-06;8.09E-07;5.87E-07;8.28E-06;1.59E-06;1.03E-06;6.74E-07;8.99E-06;3.18E-05;8.50E-05;3.877660377;5.227656102;5.4;5.4;5.4;5.4;5.312323934;5.309156161;5.319146983;5.334190742;5.349445588;5.36274498;5.373424447;5.38154653;5.387470312;5.391631361;5.394442516;5.396613846;5.397986193;5.398829883;5.399336032;5.399633032;5.399802519;5.399896652;5.399947521;5.399974247;5.399987915;5.399995025;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;26.08.1991;testproject_00__TESTSIMULATION;2.268;0;0;2.268;0;0;1.123986325;1.388608033;1.238243285;0.943385369;0.769427789;0.673434195;0.576677003;0.434459;0.261804977;0.137866338;0.045160409;0.004221007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.31E-06;2.58E-07;8.02E-07;7.42E-07;5.65E-07;8.27E-06;1.59E-06;1.02E-06;6.74E-07;8.99E-06;1.59E-06;1.01E-06;4.012682828;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.393253096;5.393240442;5.394269491;5.395591331;5.3970021;5.398074993;5.398816144;5.399296984;5.39959515;5.399775299;5.399877901;5.399934133;5.399965993;5.399983291;5.399992915;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;27.08.1991;testproject_00__TESTSIMULATION;2.297057143;0;0;2.297057143;0;0;0;0.347515194;0.931636713;1.093224446;1.009411802;0.879839668;0.767057532;0.66014058;0.533074397;0.384477964;0.250377381;0.140593498;0.065511892;0.027647164;0.009329626;0.001290121;0;0;0;0;0;0;0;0;0;0;0;5.72E-07;0;5.35E-07;6.58E-07;5.38E-07;8.26E-06;1.59E-06;1.02E-06;6.73E-07;8.99E-06;1.59E-06;1.01E-06;3.114793469;4.669732133;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.398983372;5.399025583;5.399238616;5.399470183;5.399659094;5.399793245;5.39987957;5.399933334;5.399964446;5.399980413;5.399991224;5.4;5.399999403;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;28.08.1991;testproject_00__TESTSIMULATION;0.668698857;0;0;0.668698857;0;0;0;0;0.136400864;0.576372715;0.846856129;0.926861539;0.896928156;0.823534895;0.731445807;0.619886871;0.489597616;0.35851967;0.240354992;0.146669349;0.0832669;0.044047879;0.020518933;0.009742281;0.004140282;0.001668098;6.24E-04;2.07E-04;5.11E-05;0;0;0;0;5.28E-06;0;3.68E-07;6.06E-07;5.21E-07;8.26E-06;1.59E-06;1.02E-06;6.73E-07;8.99E-06;1.59E-06;1.01E-06;2.839390937;4.663116991;5.152683283;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.399997112;5.399993235;5.399994735;5.399997425;5.4;5.399999467;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;29.08.1991;testproject_00__TESTSIMULATION;1.704980074;0;0;1.704980074;0;0;0;0;0;0.037320371;0.096092811;0.255119941;0.45790823;0.63119798;0.739624924;0.782328435;0.772033623;0.720932702;0.638791826;0.536866265;0.427300581;0.32196266;0.2303855;0.157160706;0.102424635;0.064242955;0.038936195;0.0229011;0.01312187;0.007347761;0.004029649;0.002167664;0.001149113;6.03E-04;3.14E-04;1.63E-04;8.48E-05;4.66E-05;2.28E-05;1.48E-05;1.59E-05;6.73E-07;8.99E-06;1.59E-06;1.01E-06;4.027630331;5.078703485;5.197704973;5.341255145;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;30.08.1991;testproject_00__TESTSIMULATION;0.996915135;0;0;0.996915135;0;0;0;0;0;0;0.011990837;0.06560013;0.175753983;0.332726803;0.494906412;0.625539715;0.707346231;0.738754531;0.725291873;0.674783361;0.596898701;0.502592822;0.403183144;0.308803146;0.226454063;0.15942953;0.10819124;0.071030587;0.045273645;0.028105258;0.017041666;0.010117258;0.005892793;0.003375036;0.001905087;0.001062242;5.86E-04;3.21E-04;1.76E-04;9.51E-05;5.30E-05;3.28E-05;1.63E-05;1.21E-05;1.34E-05;3.575280925;4.729248874;5.104508732;5.290024588;5.368584198;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;31.08.1991;testproject_00__TESTSIMULATION;0.669286976;0;0;0.669286976;0;0;0;0;0;0;0;0.002337776;0.041969568;0.120367944;0.240072766;0.380428985;0.51321511;0.616708713;0.680111128;0.701306106;0.683487608;0.633313191;0.55971454;0.472816566;0.382592069;0.29726839;0.222341074;0.160554379;0.112266541;0.076236851;0.050414585;0.032547582;0.020560439;0.012734037;0.007747064;0.004637884;0.002736879;0.001594601;9.19E-04;5.25E-04;2.97E-04;1.68E-04;9.61E-05;5.40E-05;3.21E-05;3.250754936;4.580274331;5.01870987;5.23804716;5.341278513;5.380437475;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;01.09.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0.026052717;0.081744585;0.171950317;0.288063457;0.411450491;0.522383835;0.606251324;0.655264473;0.667572992;0.645906712;0.596310938;0.526965172;0.44690311;0.364598517;0.286824025;0.218118069;0.160744532;0.115086886;0.080240578;0.054602398;0.036339049;0.023697069;0.015167858;0.009544571;0.005913419;0.003612247;0.002178462;0.001298846;7.66E-04;4.49E-04;2.61E-04;1.51E-04;3.041602227;4.473279969;4.946128705;5.191328022;5.311785678;5.364132298;5.387801686;5.39903601;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;02.09.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0.016131493;0.055213658;0.122348981;0.215533169;0.32394149;0.432318833;0.526084645;0.59451966;0.631789437;0.636721246;0.612038555;0.563371929;0.49811057;0.424128018;0.348608124;0.277232168;0.213793277;0.160230106;0.116953695;0.083306097;0.058016298;0.039572242;0.026478776;0.017406761;0.011257698;0.007172147;0.004506482;0.002795853;0.001714522;0.001040569;6.26E-04;2.80878173;4.380557777;4.88285078;5.148187785;5.28391396;5.345672099;5.377396336;5.391945624;5.39853716;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;03.09.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0.010156482;0.037253809;0.086617355;0.159728658;0.251362725;0.351054161;0.446367273;0.526010947;0.581791301;0.609395405;0.608349733;0.58147332;0.534008749;0.472545371;0.403909518;0.334231965;0.268323495;0.209410645;0.159188367;0.118085685;0.085627054;0.060793605;0.042324719;0.028935338;0.019450299;0.012870986;0.00839409;0.005400949;0.003431877;0.002155714;2.559604038;4.296767575;4.826014065;5.108565989;5.256838464;5.327541199;5.365647249;5.38525848;5.394488212;5.398914098;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;04.09.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0.006495599;0.025168793;0.061104409;0.117470558;0.192750823;0.280626424;0.371622906;0.455465755;0.523166906;0.568384595;0.588022475;0.582210941;0.553831622;0.507724547;0.44973778;0.385801803;0.321180049;0.259989998;0.205014007;0.157753707;0.118645541;0.08734983;0.063042178;0.044661835;0.031096813;0.021304409;0.014376834;0.009566041;0.006281797;2.296750369;4.220176433;4.774346206;5.071803239;5.230971058;5.309466694;5.353683642;5.377739203;5.390291265;5.396330159;5.399247781;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;05.09.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0.004211415;0.017048564;0.04300915;0.085869852;0.14637748;0.22140868;0.304463503;0.387124809;0.460807815;0.518267525;0.554598299;0.567675971;0.558102334;0.528754658;0.484073998;0.429250008;0.369453777;0.309236494;0.252156673;0.200639708;0.156027985;0.118756571;0.088587497;0.064848273;0.046639136;0.032992026;0.022978511;0.015772752;2.021326981;4.150194658;4.72705301;5.037592819;5.206246805;5.291731155;5.341499347;5.369854015;5.385412688;5.39359819;5.397568022;5.399489759;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;06.09.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002762686;0.011585839;0.030234709;0.062471126;0.110274835;0.172773255;0.246043828;0.323795534;0.39859998;0.463241984;0.511857934;0.540683722;0.54836111;0.535833689;0.505918652;0.462677802;0.410724325;0.354589222;0.298236286;0.244767496;0.196315682;0.154088695;0.118513605;0.089428849;0.066281894;0.048304038;0.034647848;1.733867847;4.086562601;4.683662417;5.005673624;5.182661774;5.274404758;5.329272867;5.361617871;5.380160203;5.39037553;5.395764745;5.39838675;5.39965666;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
testproject;07.09.1991;testproject_00__TESTSIMULATION;0.5;0;0;0.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.001830667;0.007901231;0.021243137;0.045280561;0.08252827;0.133570664;0.196506738;0.267073602;0.339357058;0.406827444;0.463409741;0.504362451;0.526835376;0.530063739;0.515225526;0.485040297;0.443217657;0.393870082;0.340988899;0.288050072;0.237778168;0.19206244;0.151995064;0.117990453;0.089944567;0.06740048;1.434703618;4.029122592;4.643843116;4.975856723;5.160181117;5.257552382;5.317079929;5.353165563;5.374555517;5.386841167;5.393613512;5.397186712;5.398926838;5.399769663;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4;5.4
